Unnamed: 0,id,age,income,trip_frequency,travel_distance,g_per_km,trip_cost,travel_distance_exp,emissions_exp,age_exp,income_exp,gender_Male,reason_comfort,reason_safety,reason_travel time,reason_trip cost,reason_trip distance,reason_trip origin,status_Students,location_On campus,mode_transportation_Private,mode_transportation_Public Transport,mode_transportation_Taxi,mode_transportation_Walking,purpose_study,purpose_work,infrastructure_adequacy_yes,adoption_yes,adjusted_emissions
1680,1681,<=20,41k–60k,2,21-40,18.6,60,38,20.0,24,55,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,20.0
1681,1682,26-50,81k-100k,7,21-40,173.0,330,31,158.0,34,86,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,158.0
1682,1683,26-50,81k-100k,7,21-40,18.6,60,28,12.0,33,95,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,41.666666666666664
1683,1684,<=20,≤20k,5,80+,18.6,200,85,27.0,22,18,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,27.0
1684,1685,26-50,21k–40k,2,41-60,116.0,3020,46,128.0,28,22,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,128.0
1685,1686,26-50,41k–60k,1,<=20,173.0,110,8,96.0,29,45,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,96.0
1686,1687,26-50,61k–80k,7,21-40,173.0,330,26,178.0,39,69,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,178.0
1687,1688,51+,>100k,7,41-60,116.0,550,44,136.0,61,136,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,43.666666666666664
1688,1689,<=20,≤20k,1,21-40,0.0,0,32,0.0,22,4,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,0.0
1689,1690,26-50,81k-100k,5,21-40,173.0,330,29,97.0,49,90,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,97.0
1690,1691,<=20,≤20k,6,<=20,116.0,270,15,153.0,23,4,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,153.0
1691,1692,<=20,≤20k,1,<=20,116.0,270,5,145.0,22,17,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,145.0
1692,1693,51+,81k-100k,1,21-40,116.0,330,39,118.0,53,86,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,118.0
1693,1694,51+,41k–60k,5,21-40,116.0,1920,24,127.0,67,53,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,43.666666666666664
1694,1695,26-50,61k–80k,1,<=20,18.6,20,1,14.0,45,71,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,14.0
1695,1696,26-50,41k–60k,2,61-80,116.0,4120,62,113.0,47,53,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,48.333333333333336
1696,1697,26-50,>100k,7,21-40,18.6,60,35,15.0,33,122,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,15.0
1697,1698,51+,41k–60k,4,80+,18.6,200,89,18.0,60,58,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,39.333333333333336
1698,1699,51+,41k–60k,2,<=20,116.0,110,19,114.0,56,52,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,114.0
1699,1700,<=20,≤20k,5,<=20,18.6,20,4,17.0,24,5,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,17.0
1700,1701,<=20,41k–60k,4,21-40,18.6,60,36,17.0,23,54,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,17.0
1701,1702,26-50,81k-100k,7,<=20,116.0,110,8,134.0,35,90,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,134.0
1702,1703,26-50,81k-100k,3,80+,116.0,1100,95,175.0,37,82,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,175.0
1703,1704,<=20,≤20k,4,<=20,18.6,20,13,18.0,21,8,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,18.0
1704,1705,26-50,61k–80k,7,21-40,18.6,60,31,16.0,31,72,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,16.0
1705,1706,<=20,≤20k,7,80+,18.6,200,85,19.0,20,15,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,19.0
1706,1707,51+,61k–80k,7,21-40,173.0,330,27,131.0,67,73,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,56.333333333333336
1707,1708,26-50,≤20k,1,<=20,18.6,20,15,26.0,32,15,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,26.0
1708,1709,26-50,>100k,1,21-40,116.0,330,35,123.0,38,129,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,123.0
1709,1710,26-50,81k-100k,2,21-40,116.0,330,32,143.0,34,97,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,143.0
1710,1711,26-50,≤20k,7,<=20,18.6,20,4,22.0,29,12,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,22.0
1711,1712,26-50,41k–60k,5,21-40,116.0,330,32,130.0,43,59,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,130.0
1712,1713,26-50,81k-100k,7,61-80,116.0,770,64,175.0,30,85,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,175.0
1713,1714,26-50,41k–60k,7,80+,173.0,1100,86,134.0,48,50,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,134.0
1714,1715,26-50,41k–60k,2,<=20,116.0,110,18,118.0,48,58,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,118.0
1715,1716,<=20,≤20k,2,<=20,116.0,270,10,120.0,23,3,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,120.0
1716,1717,<=20,≤20k,7,<=20,116.0,270,4,101.0,22,6,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,101.0
1717,1718,26-50,81k-100k,7,21-40,50.0,90,27,70.0,36,94,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,70.0
1718,1719,<=20,≤20k,7,21-40,18.6,60,21,19.0,19,6,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,19.0
1719,1720,<=20,≤20k,3,61-80,116.0,4120,62,169.0,23,4,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,169.0
1720,1721,<=20,≤20k,4,41-60,18.6,100,50,26.0,23,5,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,43.666666666666664
1721,1722,51+,81k-100k,1,<=20,116.0,110,11,165.0,64,92,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,165.0
1722,1723,26-50,41k–60k,3,41-60,116.0,3020,46,134.0,46,57,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,134.0
1723,1724,<=20,≤20k,4,<=20,18.6,20,12,17.0,24,8,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,17.0
1724,1725,<=20,41k–60k,7,<=20,116.0,110,10,110.0,23,56,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,110.0
1725,1726,26-50,>100k,6,<=20,18.6,20,4,24.0,44,101,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,24.0
1726,1727,<=20,41k–60k,5,<=20,18.6,20,19,14.0,20,59,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,14.0
1727,1728,<=20,21k–40k,7,21-40,18.6,60,37,22.0,24,32,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,True,43.0
1728,1729,<=20,≤20k,7,21-40,50.0,90,34,119.0,18,5,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,119.0
1729,1730,26-50,41k–60k,7,<=20,18.6,20,7,14.0,39,41,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,39.333333333333336
1730,1731,51+,41k–60k,7,80+,18.6,200,95,19.0,61,48,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,19.0
1731,1732,26-50,41k–60k,4,21-40,116.0,330,34,132.0,39,59,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,44.333333333333336
1732,1733,26-50,>100k,1,<=20,173.0,110,16,121.0,36,149,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,121.0
1733,1734,26-50,81k-100k,4,<=20,116.0,110,15,158.0,44,81,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,158.0
1734,1735,26-50,81k-100k,4,21-40,116.0,330,37,93.0,30,93,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,93.0
1735,1736,51+,41k–60k,3,80+,116.0,1100,81,180.0,62,45,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,180.0
1736,1737,26-50,>100k,3,21-40,116.0,330,39,91.0,30,117,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,91.0
1737,1738,<=20,21k–40k,7,80+,18.6,200,98,18.0,22,35,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,18.0
1738,1739,<=20,≤20k,7,21-40,18.6,60,30,18.0,24,15,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,37.0
1739,1740,26-50,81k-100k,3,21-40,173.0,330,30,138.0,37,92,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,138.0
1740,1741,26-50,41k–60k,7,21-40,116.0,330,32,105.0,44,54,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,105.0
1741,1742,26-50,41k–60k,7,41-60,173.0,550,43,157.0,48,55,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,157.0
1742,1743,26-50,61k–80k,5,21-40,116.0,1920,25,105.0,36,61,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,105.0
1743,1744,51+,61k–80k,3,80+,18.6,200,86,27.0,58,76,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,27.0
1744,1745,26-50,≤20k,7,<=20,0.0,0,16,0.0,39,15,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,0.0
1745,1746,26-50,41k–60k,3,21-40,18.6,60,21,25.0,38,43,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,34.0
1746,1747,26-50,>100k,4,21-40,18.6,60,36,27.0,29,130,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,47.0
1747,1748,26-50,61k–80k,7,21-40,18.6,60,35,17.0,30,77,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,44.333333333333336
1748,1749,26-50,81k-100k,7,<=20,18.6,20,13,24.0,48,91,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,24.0
1749,1750,26-50,41k–60k,5,21-40,18.6,60,24,12.0,32,55,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,12.0
1750,1751,<=20,≤20k,7,<=20,50.0,30,5,89.0,19,2,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,89.0
1751,1752,51+,41k–60k,7,41-60,116.0,3020,53,117.0,58,41,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,117.0
1752,1753,<=20,≤20k,2,61-80,116.0,4120,63,143.0,18,15,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,143.0
1753,1754,26-50,41k–60k,4,41-60,173.0,550,57,184.0,40,57,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,184.0
1754,1755,26-50,41k–60k,7,21-40,18.6,60,32,15.0,43,47,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,15.0
1755,1756,26-50,61k–80k,7,80+,116.0,1100,82,100.0,41,69,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,100.0
1756,1757,51+,41k–60k,7,61-80,173.0,770,64,165.0,69,44,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,165.0
1757,1758,51+,81k-100k,6,<=20,173.0,110,5,182.0,65,85,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,182.0
1758,1759,51+,41k–60k,7,<=20,18.6,20,13,16.0,53,41,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,16.0
1759,1760,26-50,61k–80k,3,21-40,173.0,330,25,180.0,28,68,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,180.0
1760,1761,26-50,41k–60k,5,21-40,18.6,60,39,15.0,35,57,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,15.0
1761,1762,26-50,61k–80k,7,61-80,18.6,140,77,18.0,34,65,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,18.0
1762,1763,26-50,41k–60k,6,61-80,18.6,140,63,16.0,36,45,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,16.0
1763,1764,<=20,41k–60k,5,61-80,18.6,140,70,27.0,19,53,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,27.0
1764,1765,26-50,81k-100k,5,<=20,116.0,110,6,171.0,27,89,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,171.0
1765,1766,26-50,61k–80k,7,21-40,116.0,1920,24,151.0,46,69,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,151.0
1766,1767,<=20,≤20k,3,21-40,18.6,60,30,25.0,19,9,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,25.0
1767,1768,<=20,≤20k,4,<=20,116.0,270,8,149.0,23,4,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,53.333333333333336
1768,1769,<=20,21k–40k,6,21-40,0.0,0,26,0.0,24,23,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,0.0
1769,1770,26-50,41k–60k,7,<=20,173.0,110,9,115.0,30,56,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,115.0
1770,1771,26-50,61k–80k,4,41-60,18.6,100,55,24.0,27,74,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,24.0
1771,1772,26-50,81k-100k,7,41-60,18.6,100,56,22.0,47,89,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,53.666666666666664
1772,1773,<=20,21k–40k,7,61-80,116.0,4120,77,147.0,24,38,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,147.0
1773,1774,26-50,81k-100k,1,<=20,50.0,30,2,89.0,26,87,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,89.0
1774,1775,26-50,21k–40k,4,61-80,18.6,140,75,16.0,26,24,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,16.0
1775,1776,26-50,>100k,1,80+,116.0,1100,91,96.0,28,129,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,96.0
1776,1777,26-50,61k–80k,2,61-80,116.0,770,75,153.0,28,64,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,153.0
1777,1778,<=20,≤20k,6,41-60,18.6,100,49,18.0,19,8,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,18.0
1778,1779,51+,81k-100k,1,41-60,173.0,550,50,165.0,56,87,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,165.0
1779,1780,<=20,21k–40k,3,21-40,18.6,60,23,17.0,19,29,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,17.0
1780,1781,26-50,>100k,1,41-60,173.0,550,42,98.0,38,133,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,98.0
1781,1782,26-50,41k–60k,1,41-60,18.6,100,50,18.0,39,57,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,43.666666666666664
1782,1783,51+,61k–80k,3,41-60,116.0,3020,52,136.0,58,76,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,46.0
1783,1784,<=20,≤20k,5,61-80,116.0,4120,72,164.0,19,18,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,164.0
1784,1785,<=20,≤20k,2,21-40,18.6,60,33,18.0,21,2,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,18.0
1785,1786,51+,41k–60k,4,<=20,18.6,20,8,25.0,66,41,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,25.0
1786,1787,26-50,21k–40k,7,21-40,18.6,60,34,24.0,35,21,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,24.0
1787,1788,26-50,41k–60k,7,<=20,116.0,110,7,141.0,47,52,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,141.0
1788,1789,26-50,81k-100k,2,<=20,0.0,0,16,0.0,48,96,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,0.0
1789,1790,<=20,21k–40k,7,<=20,18.6,20,16,21.0,19,22,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,21.0
1790,1791,26-50,≤20k,7,21-40,116.0,1920,26,107.0,37,19,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,53.666666666666664
1791,1792,26-50,41k–60k,2,61-80,18.6,140,76,22.0,41,48,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,22.0
1792,1793,51+,61k–80k,7,21-40,116.0,1920,33,148.0,53,70,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,148.0
1793,1794,26-50,81k-100k,7,<=20,173.0,110,9,173.0,30,93,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,173.0
1794,1795,26-50,81k-100k,2,21-40,18.6,60,26,15.0,31,83,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,15.0
1795,1796,51+,81k-100k,3,21-40,18.6,60,23,13.0,52,82,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,13.0
1796,1797,<=20,41k–60k,5,21-40,18.6,60,26,16.0,20,49,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,16.0
1797,1798,26-50,61k–80k,3,21-40,116.0,1920,28,129.0,47,72,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,129.0
1798,1799,26-50,>100k,1,41-60,50.0,150,58,114.0,44,143,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,114.0
1799,1800,<=20,21k–40k,5,<=20,18.6,20,4,16.0,18,29,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,16.0
1800,1801,<=20,21k–40k,4,21-40,50.0,90,37,104.0,22,34,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,104.0
1801,1802,<=20,≤20k,7,61-80,116.0,4120,64,158.0,22,6,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,158.0
1802,1803,<=20,41k–60k,7,80+,18.6,200,93,16.0,19,47,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,36.333333333333336
1803,1804,51+,61k–80k,3,<=20,116.0,270,3,164.0,60,68,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,50.333333333333336
1804,1805,51+,81k-100k,2,21-40,173.0,330,23,141.0,63,90,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,141.0
1805,1806,<=20,≤20k,4,<=20,18.6,20,2,25.0,19,14,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,25.0
1806,1807,51+,61k–80k,4,21-40,18.6,60,30,16.0,53,79,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,16.0
1807,1808,26-50,41k–60k,3,<=20,116.0,110,13,172.0,28,41,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,172.0
1808,1809,26-50,41k–60k,6,61-80,18.6,140,75,23.0,30,59,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,23.0
1809,1810,26-50,41k–60k,2,<=20,18.6,20,1,25.0,43,45,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,25.0
1810,1811,26-50,21k–40k,7,21-40,116.0,1920,34,117.0,39,26,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,39.0
1811,1812,51+,41k–60k,5,<=20,0.0,0,7,0.0,59,46,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,0.0
1812,1813,26-50,41k–60k,7,80+,18.6,200,94,26.0,43,47,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,26.0
1813,1814,<=20,≤20k,4,41-60,18.6,100,47,13.0,19,1,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,13.0
1814,1815,<=20,≤20k,6,21-40,18.6,60,39,26.0,23,17,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,26.0
1815,1816,<=20,≤20k,3,<=20,116.0,110,13,110.0,23,8,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,50.333333333333336
1816,1817,<=20,≤20k,3,<=20,18.6,20,4,27.0,19,12,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,27.0
1817,1818,26-50,61k–80k,1,41-60,18.6,100,57,14.0,32,67,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,14.0
1818,1819,51+,61k–80k,1,41-60,116.0,550,41,181.0,67,71,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,181.0
1819,1820,26-50,41k–60k,1,21-40,18.6,60,30,27.0,45,55,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,27.0
1820,1821,51+,41k–60k,3,<=20,173.0,110,2,170.0,65,53,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,170.0
1821,1822,26-50,41k–60k,4,61-80,173.0,770,63,105.0,43,58,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,105.0
1822,1823,26-50,>100k,3,41-60,18.6,100,49,23.0,31,111,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,23.0
1823,1824,51+,61k–80k,7,80+,116.0,1100,87,131.0,69,74,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,131.0
1824,1825,26-50,≤20k,2,21-40,18.6,60,27,27.0,41,12,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,33.666666666666664
1825,1826,26-50,41k–60k,4,21-40,18.6,60,39,12.0,37,57,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,12.0
1826,1827,26-50,61k–80k,1,21-40,116.0,1920,26,107.0,39,64,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,107.0
1827,1828,26-50,≤20k,2,<=20,18.6,20,1,19.0,30,10,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,19.0
1828,1829,26-50,41k–60k,4,41-60,18.6,100,54,14.0,26,59,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,14.0
1829,1830,26-50,61k–80k,3,41-60,18.6,100,58,25.0,35,77,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,44.333333333333336
1830,1831,26-50,61k–80k,1,<=20,18.6,20,10,12.0,46,61,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,41.333333333333336
1831,1832,51+,41k–60k,5,<=20,173.0,110,9,145.0,55,42,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,145.0
1832,1833,51+,61k–80k,7,<=20,116.0,270,16,103.0,55,71,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,103.0
1833,1834,51+,>100k,6,80+,18.6,200,99,22.0,54,126,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,22.0
1834,1835,26-50,61k–80k,7,<=20,173.0,110,13,174.0,39,63,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,50.0
1835,1836,26-50,61k–80k,7,21-40,173.0,330,26,141.0,40,75,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,141.0
1836,1837,26-50,>100k,5,21-40,116.0,330,34,102.0,27,115,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,102.0
1837,1838,51+,81k-100k,7,21-40,116.0,1920,27,142.0,62,98,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,142.0
1838,1839,26-50,61k–80k,4,41-60,116.0,3020,47,136.0,43,65,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,136.0
1839,1840,26-50,81k-100k,5,80+,18.6,200,91,17.0,46,81,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,17.0
1840,1841,26-50,41k–60k,5,<=20,50.0,30,13,62.0,36,41,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,62.0
1841,1842,<=20,≤20k,6,21-40,50.0,90,39,66.0,20,15,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,66.0
1842,1843,26-50,≤20k,7,21-40,18.6,60,21,15.0,46,17,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,15.0
1843,1844,<=20,≤20k,3,80+,18.6,200,96,27.0,24,9,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,27.0
1844,1845,51+,61k–80k,7,21-40,18.6,60,24,27.0,58,79,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,27.0
1845,1846,<=20,≤20k,1,<=20,116.0,270,6,118.0,20,10,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,118.0
1846,1847,26-50,21k–40k,5,21-40,116.0,1920,25,112.0,49,25,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,112.0
1847,1848,51+,61k–80k,1,<=20,173.0,110,5,176.0,62,63,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,38.333333333333336
1848,1849,26-50,61k–80k,3,<=20,173.0,110,2,130.0,42,75,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,130.0
1849,1850,51+,41k–60k,2,41-60,116.0,3020,53,153.0,62,50,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,153.0
1850,1851,<=20,≤20k,3,41-60,18.6,100,56,18.0,22,17,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,18.0
1851,1852,51+,61k–80k,6,21-40,116.0,1920,31,144.0,68,74,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,56.0
1852,1853,51+,>100k,7,41-60,116.0,550,59,137.0,53,117,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,137.0
1853,1854,51+,41k–60k,3,21-40,116.0,330,37,151.0,64,54,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,151.0
1854,1855,26-50,41k–60k,5,41-60,116.0,3020,47,104.0,39,57,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,104.0
1855,1856,26-50,81k-100k,2,21-40,50.0,90,33,80.0,44,94,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,80.0
1856,1857,<=20,≤20k,7,41-60,116.0,3020,43,148.0,22,2,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,42.0
1857,1858,<=20,21k–40k,2,<=20,18.6,20,5,27.0,20,35,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,27.0
1858,1859,26-50,≤20k,7,<=20,50.0,30,3,110.0,34,3,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,110.0
1859,1860,51+,61k–80k,7,21-40,18.6,60,28,25.0,55,61,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,25.0
1860,1861,51+,41k–60k,5,21-40,18.6,60,35,25.0,69,56,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,34.333333333333336
